% Please add the following required packages to your document preamble:
% \usepackage[table,xcdraw]{xcolor}
% Beamer presentation requires \usepackage{colortbl} instead of \usepackage[table,xcdraw]{xcolor}
\begin{table}[]
\begin{tabular}{crllllll}
\rowcolor[HTML]{44546A} 
{\color[HTML]{FFFFFF} \textbf{Zip Code}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Volume / Loan Amount}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Property Type}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Lender}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Gross Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Referral Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Income}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{PC Commission}}} \\
94521                                    & \$472,000                                                                                        & Multifamily                                                                               & GreenPoint                                                                         & \$9,210.00                                                                            & \$1,952.00                                                                               & \$4,379.00                                                                         & \$4,379.00                                                                                \\
94601                                    & \$2,000,000                                                                                      & Multifamily                                                                               & Bank of Guam                                                                       & \$20,000.00                                                                           & \$5,000.00                                                                               & \$7,500.00                                                                         & \$7,500.00                                                                                \\
95436                                    & \$2,660,000                                                                                      & Senior Center                                                                             & Redwood Credit Union Bank                                                          & \$26,600.00                                                                           & \$5,320.00                                                                               & \$10,640.00                                                                        & \$10,640.00                                                                               \\
95050                                    & \$1,000,000                                                                                      & Multifamily                                                                               & Luther Burbank Savings                                                             & \$10,000.00                                                                           & \$2,000.00                                                                               & \$4,000.00                                                                         & \$4,000.00                                                                                \\
94611                                    & \$750,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,500.00                                                                            & \$-                                                                                      & \$3,750.00                                                                         & \$3,750.00                                                                                \\
94610                                    & \$1,550,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$15,500.00                                                                           & \$-                                                                                      & \$7,750.00                                                                         & \$7,750.00                                                                                \\
95008                                    & \$575,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,750.00                                                                            & \$1,150.00                                                                               & \$2,300.00                                                                         & \$2,300.00                                                                                \\
94109                                    & \$1,050,000                                                                                      & Mixed Use                                                                                 & JPMorgan Chase Bank                                                                & \$7,875.00                                                                            & \$-                                                                                      & \$3,150.00                                                                         & \$3,150.00                                                                                \\
94109                                    & \$1,125,000                                                                                      & Mixed Use                                                                                 & Umpqua Bank                                                                        & \$11,250.00                                                                           & \$2,250.00                                                                               & \$4,500.00                                                                         & \$4,500.00                                                                                \\
94041                                    & \$1,050,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$10,500.00                                                                           & \$2,100.00                                                                               & \$4,200.00                                                                         & \$4,200.00                                                                                \\
74112                                    & \$1,071,743                                                                                      & NNN                                                                                       & Stanford Federal Credit Union Bank                                                 & \$10,717.43                                                                           & \$-                                                                                      & \$5,358.72                                                                         & \$5,358.72                                                                                \\
94010                                    & \$539,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,390.00                                                                            & \$1,078.00                                                                               & \$2,156.00                                                                         & \$2,156.00                                                                                \\
94608                                    & \$208,000                                                                                        & Multifamily                                                                               & Security Financial                                                                 & \$2,080.00                                                                            & \$-                                                                                      & \$1,040.00                                                                         & \$1,040.00                                                                                \\
90605                                    & \$495,000                                                                                        & Multifamily                                                                               & OneWest Bank                                                                       & \$4,950.00                                                                            & \$990.00                                                                                 & \$1,980.00                                                                         & \$1,980.00                                                                                \\
90602                                    & \$780,000                                                                                        & Multifamily                                                                               & OneWest Bank                                                                       & \$7,800.00                                                                            & \$1,560.00                                                                               & \$3,120.00                                                                         & \$3,120.00                                                                                \\
94606                                    & \$195,000                                                                                        & Multifamily                                                                               & Security Financial                                                                 & \$1,950.00                                                                            & \$-                                                                                      & \$975.00                                                                           & \$975.00                                                                                  \\
94606                                    & \$4,312,000                                                                                      & Mixed Use                                                                                 & Opus Bank                                                                          & \$25,872.00                                                                           & \$-                                                                                      & \$12,936.00                                                                        & \$12,936.00                                                                               \\
94704                                    & \$500,000                                                                                        & Multifamily                                                                               & Technology Credit Union Bank                                                       & \$10,000.00                                                                           & \$1,250.00                                                                               & \$4,375.00                                                                         & \$4,375.00                                                                                \\
94002                                    & \$1,145,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$11,450.00                                                                           & \$2,290.00                                                                               & \$4,580.00                                                                         & \$4,580.00                                                                                \\
94704                                    & \$800,000                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$8,000.00                                                                            & \$2,000.00                                                                               & \$3,000.00                                                                         & \$3,000.00                                                                                \\
37128                                    & \$1,130,500                                                                                      & NNN                                                                                       & Wilson Bank \& Trust                                                               & \$10,000.00                                                                           & \$-                                                                                      & \$5,000.00                                                                         & \$5,000.00                                                                                \\
94611                                    & \$1,100,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$11,000.00                                                                           & \$-                                                                                      & \$5,500.00                                                                         & \$5,500.00                                                                                \\
94350                                    & \$1,050,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$10,500.00                                                                           & \$2,100.00                                                                               & \$4,200.00                                                                         & \$4,200.00                                                                                \\
94556                                    & \$2,520,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$22,200.00                                                                           & \$-                                                                                      & \$11,100.00                                                                        & \$11,100.00                                                                               \\
91910                                    & \$315,000                                                                                        & Multifamily                                                                               & Kaiser Federal                                                                     & \$4,725.00                                                                            & \$-                                                                                      & \$2,363.00                                                                         & \$2,363.00                                                                                \\
94606                                    & \$1,030,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$10,300.00                                                                           & \$2,060.00                                                                               & \$4,120.00                                                                         & \$4,120.00                                                                                \\
94703                                    & \$1,005,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,037.50                                                                            & \$1,007.50                                                                               & \$2,015.00                                                                         & \$2,015.00                                                                                \\
96815                                    & \$1,800,000                                                                                      & Mixed Use                                                                                 & Bank of Hawaii                                                                     & \$13,500.00                                                                           & \$-                                                                                      & \$6,750.00                                                                         & \$6,750.00                                                                                \\
94601                                    & \$2,040,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$14,280.00                                                                           & \$-                                                                                      & \$7,140.00                                                                         & \$7,140.00                                                                                \\
94609                                    & \$802,125                                                                                        & Mixed Use                                                                                 & Sterling Savings Bank                                                              & \$8,021.25                                                                            & \$-                                                                                      & \$4,010.63                                                                         & \$4,010.63                                                                                \\
94965                                    & \$7,650,000                                                                                      & NNN                                                                                       & Bank of Guam                                                                       & \$76,500.00                                                                           & \$-                                                                                      & \$38,250.00                                                                        & \$38,250.00                                                                               \\
98033                                    & \$620,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,253.00                                                                            & \$-                                                                                      & \$2,626.50                                                                         & \$2,626.50                                                                                \\
94014                                    & \$1,238,750                                                                                      & Special Use                                                                               & TransPacific National Bank                                                         & \$12,337.50                                                                           & \$-                                                                                      & \$6,168.75                                                                         & \$6,168.75                                                                                \\
94608                                    & \$1,712,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$11,984.00                                                                           & \$2,396.80                                                                               & \$4,793.60                                                                         & \$4,793.60                                                                                \\
94705                                    & \$630,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$6,300.00                                                                            & \$-                                                                                      & \$3,150.00                                                                         & \$3,150.00                                                                                \\
94533                                    & \$2,200,000                                                                                      & Multifamily                                                                               & Umpqua Bank                                                                        & \$22,000.00                                                                           & \$2,200.00                                                                               & \$9,900.00                                                                         & \$9,900.00                                                                                \\
94533                                    & \$2,400,000                                                                                      & Multifamily                                                                               & Umpqua Bank                                                                        & \$24,000.00                                                                           & \$2,400.00                                                                               & \$10,800.00                                                                        & \$10,800.00                                                                               \\
90603                                    & \$900,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$9,000.00                                                                            & \$-                                                                                      & \$4,500.00                                                                         & \$4,500.00                                                                                \\
90604                                    & \$1,050,000                                                                                      & Multifamily                                                                               & OneWest Bank                                                                       & \$7,875.00                                                                            & \$1,575.00                                                                               & \$3,150.00                                                                         & \$3,150.00                                                                                \\
95030                                    & \$735,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$4,290.00                                                                            & \$858.00                                                                                 & \$1,716.00                                                                         & \$1,716.00                                                                                \\
95030                                    & \$735,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$7,350.00                                                                            & \$1,470.00                                                                               & \$2,940.00                                                                         & \$2,940.00                                                                                \\
94539                                    & \$2,500,000                                                                                      & Manufacturing Building                                                                    & Umpqua Bank                                                                        & \$22,500.00                                                                           & \$-                                                                                      & \$11,250.00                                                                        & \$11,250.00                                                                               \\
94121                                    & \$685,000                                                                                        & Mixed Use                                                                                 & Sterling Savings Bank                                                              & \$4,110.00                                                                            & \$-                                                                                      & \$2,055.00                                                                         & \$2,055.00                                                                                \\
95051                                    & \$1,625,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$16,250.00                                                                           & \$3,250.00                                                                               & \$6,500.00                                                                         & \$6,500.00                                                                                \\
94115                                    & \$1,775,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$16,120.83                                                                           & \$-                                                                                      & \$8,060.42                                                                         & \$8,060.42                                                                                \\
94043                                    & \$1,162,500                                                                                      & Multifamily                                                                               & Chase                                                                              & \$8,718.75                                                                            & \$-                                                                                      & \$4,359.38                                                                         & \$4,359.38                                                                                \\
94066                                    & \$550,000                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$5,500.00                                                                            & \$-                                                                                      & \$2,750.00                                                                         & \$2,750.00                                                                                \\
95112                                    & \$1,425,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$14,250.00                                                                           & \$2,850.00                                                                               & \$5,700.00                                                                         & \$5,700.00                                                                                \\
94607                                    & \$520,000                                                                                        & Multifamily                                                                               & Security Financial                                                                 & \$5,200.00                                                                            & \$-                                                                                      & \$2,600.00                                                                         & \$2,600.00                                                                                \\
91711                                    & \$775,000                                                                                        & Multifamily                                                                               & First Foundation Bank                                                              & \$7,750.00                                                                            & \$-                                                                                      & \$3,875.00                                                                         & \$3,875.00                                                                                \\
94609                                    & \$502,500                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,025.00                                                                            & \$1,005.00                                                                               & \$2,010.00                                                                         & \$2,010.00                                                                                \\
94803                                    & \$2,401,000                                                                                      & Mixed Use                                                                                 & Opus Bank                                                                          & \$18,007.50                                                                           & \$-                                                                                      & \$9,003.75                                                                         & \$9,003.75                                                                                \\
94565                                    & \$770,000                                                                                        & Retail                                                                                    & Stanford Federal Credit Union Bank                                                 & \$6,700.00                                                                            & \$1,340.00                                                                               & \$2,680.00                                                                         & \$2,680.00                                                                                \\
94610                                    & \$269,750                                                                                        & Multifamily                                                                               & Security Financial                                                                 & \$2,697.50                                                                            & \$539.50                                                                                 & \$1,079.00                                                                         & \$1,079.00                                                                                \\
94541                                    & \$2,025,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$20,250.00                                                                           & \$-                                                                                      & \$10,125.00                                                                        & \$10,125.00                                                                               \\
90710                                    & \$1,100,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$9,350.00                                                                            & \$1,870.00                                                                               & \$3,740.00                                                                         & \$3,740.00                                                                                \\
95112                                    & \$1,540,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$15,400.00                                                                           & \$3,080.00                                                                               & \$6,160.00                                                                         & \$6,160.00                                                                                \\
94607                                    & \$530,000                                                                                        & Multifamily                                                                               & Greystone                                                                          & \$3,560.00                                                                            & \$-                                                                                      & \$1,780.00                                                                         & \$1,780.00                                                                                \\
94612                                    & \$2,100,000                                                                                      & Mixed Use                                                                                 & Stancorp                                                                           & \$21,000.00                                                                           & \$4,200.00                                                                               & \$8,400.00                                                                         & \$8,400.00                                                                                \\
94061                                    & \$1,200,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$6,000.00                                                                            & \$-                                                                                      & \$3,000.00                                                                         & \$3,000.00                                                                                \\
94063                                    & \$1,200,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$6,000.00                                                                            & \$-                                                                                      & \$3,000.00                                                                         & \$3,000.00                                                                                \\
94061                                    & \$1,340,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$6,450.00                                                                            & \$-                                                                                      & \$3,225.00                                                                         & \$3,225.00                                                                                \\
94015                                    & \$2,737,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$20,527.50                                                                           & \$-                                                                                      & \$10,263.75                                                                        & \$10,263.75                                                                               \\
90805                                    & \$1,775,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$15,089.50                                                                           & \$3,017.50                                                                               & \$6,035.00                                                                         & \$6,035.00                                                                                \\
90813                                    & \$554,700                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$4,649.50                                                                            & \$929.90                                                                                 & \$1,859.80                                                                         & \$1,859.80                                                                                \\
94611                                    & \$536,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,360.00                                                                            & \$1,072.00                                                                               & \$2,144.00                                                                         & \$2,144.00                                                                                \\
94708                                    & \$650,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$6,500.00                                                                            & \$-                                                                                      & \$3,250.00                                                                         & \$3,250.00                                                                                \\
94601                                    & \$1,856,250                                                                                      & Multifamily                                                                               & Sequoia Bank                                                                       & \$12,081.11                                                                           & \$-                                                                                      & \$6,040.56                                                                         & \$6,040.56                                                                                \\
