"","Tibet Fuel Emergency Electricity Generation Subsidy","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Tibet Fuel Emergency Electricity Generation Subsidy","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Tibet Fuel Emergency Electricity Generation Subsidy","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Tibet Fuel Emergency Electricity Generation Subsidy","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Local government","","..","..","..","..","..","..","80,000,000","80,000,000","..","..","..","..","..","..",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","Total","","","","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  ·  Central government","","456,439,810","195,081,073","228,066,657","1,064,280,472","922,755,735","427,263,347","315,629,998","305,812,217","296,625,256","278,585,439","223,669,352","185,060,191","150,459,126","136,781,023",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Subsidies for Oil and gas exploration, extraction and production (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","180,234,547","84,765,922","101,749,465","512,793,863","475,385,101","224,330,415","181,042,717","197,830,150","209,995,118","215,025,841","184,996,215","161,647,585","135,296,218","122,996,562",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","Total","","","","","","","","","","","","","","","","","","",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","·  ·  General Services Support Estimate","Extraction or mining stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Guangdong Maoming Oil Refinery Residential Relocation Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  ·  Local government","","..","..","..","..","..","..","..","100,000,000","..","..","..","..","..","..",""
"","Heilongjiang Coal Safety Subsidy Fund","Total","","","","","","","","","","","","","","","","","","",""
"","Heilongjiang Coal Safety Subsidy Fund","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Heilongjiang Coal Safety Subsidy Fund","·  ·  General Services Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","Heilongjiang Coal Safety Subsidy Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Heilongjiang Coal Safety Subsidy Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Heilongjiang Coal Safety Subsidy Fund","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Local government","","..","..","..","..","..","..","10,720,000","16,890,000","..","..","..","..","..","..",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","Total","","","","","","","","","","","","","","","","","","",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","Coal","","","","","","","","","","","","","","","","",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Government Subsidies for Power and Heat Generation Companies for Coal","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  ·  Central government","","1,163,691,732","2,414,632,072","1,907,391,309","1,349,442,238","3,972,750,767","5,173,602,358","3,523,333,745","2,330,595,580","2,393,854,950","2,729,536,716","1,897,246,121","6,290,077,987","4,187,473,194","..",""
"","China Strategic Oil Reserves","Total","","","","","","","","","","","","","","","","","","",""
"","China Strategic Oil Reserves","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","China Strategic Oil Reserves","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Petroleum","","","","","","","","","","","","","","","","",""
"","China Strategic Oil Reserves","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","China Strategic Oil Reserves","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","China Strategic Oil Reserves","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Crude Oil","·  ·  Central government","","..","..","..","..","..","..","46,470,000","53,340,000","34,540,000","28,690,000","28,690,000","28,690,000","28,690,000","28,690,000",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","Total","","","","","","","","","","","","","","","","","","",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","·  ·  Producer Support Estimate","Refining or processing stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Notice of the National Development and Reform Commission on Issues concerning Further Improving the Price Formation Mechanism of Refined Oil (Annex: Administrative Measures for Oil Prices)","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Provincial Department of Finance Provincial Energy Administration's Notice on Printing and Distributing the ""Guizhou Province Coalbed Methane (Coal Mine Gas) Development and Utilization Financial Subsidy Fund Management Measures","Total","","","","","","","","","","","","","","","","","","",""
"","Provincial Department of Finance Provincial Energy Administration's Notice on Printing and Distributing the ""Guizhou Province Coalbed Methane (Coal Mine Gas) Development and Utilization Financial Subsidy Fund Management Measures","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Provincial Department of Finance Provincial Energy Administration's Notice on Printing and Distributing the ""Guizhou Province Coalbed Methane (Coal Mine Gas) Development and Utilization Financial Subsidy Fund Management Measures","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Provincial Department of Finance Provincial Energy Administration's Notice on Printing and Distributing the ""Guizhou Province Coalbed Methane (Coal Mine Gas) Development and Utilization Financial Subsidy Fund Management Measures","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Provincial Department of Finance Provincial Energy Administration's Notice on Printing and Distributing the ""Guizhou Province Coalbed Methane (Coal Mine Gas) Development and Utilization Financial Subsidy Fund Management Measures","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Circular of the Ministry of Finance on the Subsidy Standards for the Development and Utilization of Coalbed Methane (Gas) during the ""Thirteenth Five-Year Plan"" Period","Total","","","","","","","","","","","","","","","","","","",""
"","Circular of the Ministry of Finance on the Subsidy Standards for the Development and Utilization of Coalbed Methane (Gas) during the ""Thirteenth Five-Year Plan"" Period","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Circular of the Ministry of Finance on the Subsidy Standards for the Development and Utilization of Coalbed Methane (Gas) during the ""Thirteenth Five-Year Plan"" Period","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Circular of the Ministry of Finance on the Subsidy Standards for the Development and Utilization of Coalbed Methane (Gas) during the ""Thirteenth Five-Year Plan"" Period","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Circular of the Ministry of Finance on the Subsidy Standards for the Development and Utilization of Coalbed Methane (Gas) during the ""Thirteenth Five-Year Plan"" Period","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Supplementary notice of the Ministry of Finance on the ""Interim Measures for the Administration of Special Funds for Renewable Energy Development""","Total","","","","","","","","","","","","","","","","","","",""
"","Supplementary notice of the Ministry of Finance on the ""Interim Measures for the Administration of Special Funds for Renewable Energy Development""","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Supplementary notice of the Ministry of Finance on the ""Interim Measures for the Administration of Special Funds for Renewable Energy Development""","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Supplementary notice of the Ministry of Finance on the ""Interim Measures for the Administration of Special Funds for Renewable Energy Development""","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Supplementary notice of the Ministry of Finance on the ""Interim Measures for the Administration of Special Funds for Renewable Energy Development""","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Several Opinions of the State Council on Promoting the Coordinated and Stable Development of Natural Gas","Total","","","","","","","","","","","","","","","","","","",""
"","Several Opinions of the State Council on Promoting the Coordinated and Stable Development of Natural Gas","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Several Opinions of the State Council on Promoting the Coordinated and Stable Development of Natural Gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Several Opinions of the State Council on Promoting the Coordinated and Stable Development of Natural Gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Several Opinions of the State Council on Promoting the Coordinated and Stable Development of Natural Gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","Total","","","","","","","","","","","","","","","","","","",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","·  ·  Producer Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Memorandum on Stabilizing Abnormal Price Fluctuations in the Coal Market","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","NDRC Green Bonds","Total","","","","","","","","","","","","","","","","","","",""
"","NDRC Green Bonds","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","NDRC Green Bonds","·  ·  General Services Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","NDRC Green Bonds","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","NDRC Green Bonds","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","NDRC Green Bonds","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Heilongjiang Subsidy for Import of Russian Coal","Total","","","","","","","","","","","","","","","","","","",""
"","Heilongjiang Subsidy for Import of Russian Coal","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Heilongjiang Subsidy for Import of Russian Coal","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Coal","","","","","","","","","","","","","","","","",""
"","Heilongjiang Subsidy for Import of Russian Coal","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Heilongjiang Subsidy for Import of Russian Coal","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Heilongjiang Subsidy for Import of Russian Coal","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  ·  Local government","","..","..","..","..","..","..","..","..","..","19,600,000","..","..","..","..",""
"","Incentives for production of natural gas","Total","","","","","","","","","","","","","","","","","","",""
"","Incentives for production of natural gas","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Incentives for production of natural gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Incentives for production of natural gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Incentives for production of natural gas","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","494,000,000","409,000,000","347,000,000","286,000,000","260,000,000",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","Total","","","","","","","","","","","","","","","","","","",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","Coal","","","","","","","","","","","","","","","","",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Equipment in coal-fired power plants for atmospheric pollution prevention","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  ·  Central government","","2,735,000,000","2,636,000,000","2,917,000,000","6,914,000,000","16,850,000,000","29,806,000,000","30,804,000,000","57,960,000,000","69,539,000,000","68,257,000,000","68,546,000,000","54,314,000,000","53,474,000,000","61,862,000,000",""
"","","","","","","","","","","","","","","","","","","","","",""
"","© Terms & conditions ","","","","","","","","","","","","","","","","","","","","Fossil Fuel Support - China"
