"2009-2010 Award Year FFEL Volume by School","","","","","","","","","","","","","","","","","","","","","","","",""
"Award Year Quarterly Activity  (07/01/2009-09/30/2009)","","","","","","","","","","","","","","","","","","","","","","","",""
"Data Run: 4/5/2012","","","","","","","","","","","","","","","","","","","","","","","",""
"00290700","UNIVERSITY OF NORTH CAROLINA  ASHEVILLE","NC","288048503","PUBLIC","  138 ","  139 "," $ 541,818.00 ","139"," $ 265,068.00 ","  163 ","  164 "," $ 716,393.00 ","166"," $ 352,097.00 ","  33 ","  33 "," $ 242,746.00 ","33"," $ 121,626.00 ","0","0","0","0","0"
"00290800","BARTON COLLEGE","NC","278933104","PRIVATE","  752 ","  760 "," $ 3,200,762.00 ","764"," $ 1,521,313.00 ","  781 ","  809 "," $ 3,262,362.00 ","821"," $ 1,469,817.00 ","  78 ","  84 "," $ 801,781.00 ","88"," $ 441,198.00 ","0","0","0","0","0"
"00291100","BENNETT COLLEGE","NC","274013239","PRIVATE","  452 ","  454 "," $ 1,971,978.00 ","454"," $ 993,281.00 ","  462 ","  636 "," $ 2,114,364.00 ","638"," $ 1,071,859.00 ","  93 ","  95 "," $ 1,136,679.00 ","95"," $ 573,803.00 ","0","0","0","0","0"
"00291200","BREVARD COLLEGE","NC","287123306","PRIVATE","  324 ","  327 "," $ 1,351,147.00 ","328"," $ 698,188.00 ","  373 ","  420 "," $ 1,579,390.00 ","423"," $ 841,341.00 ","  56 ","  59 "," $ 653,337.00 ","60"," $ 332,316.00 ","0","0","0","0","0"
"00291300","CAMPBELL UNIVERSITY","NC","275060036","PRIVATE","  1,925 ","  1,937 "," $ 11,659,456.00 ","1,939"," $ 5,859,695.00 ","  1,971 ","  2,096 "," $ 16,923,329.00 ","2,100"," $ 8,453,544.00 ","  349 ","  353 "," $ 4,692,060.00 ","354"," $ 2,355,380.00 ","  442 ","  452 "," $ 9,489,402.00 ","456"," $ 4,651,675.00 "
"00291400","CATAWBA COLLEGE","NC","281442488","PRIVATE","  266 ","  267 "," $ 1,074,025.00 ","271"," $ 548,164.00 ","  291 ","  297 "," $ 1,137,221.00 ","306"," $ 575,409.00 ","  78 ","  80 "," $ 767,451.00 ","80"," $ 381,860.00 ","0","0","0","0","0"
"00291600","CHOWAN UNIVERSITY","NC","278551850","PRIVATE","  735 ","  741 "," $ 2,846,855.00 ","742"," $ 1,441,655.00 ","  793 ","  1,284 "," $ 3,510,492.00 ","1,290"," $ 1,789,931.00 ","  110 ","  117 "," $ 1,203,834.00 ","118"," $ 602,778.00 ","0","0","0","0","0"
"00291800","DAVIDSON COLLEGE","NC","280350000","PRIVATE","  134 ","  135 "," $ 417,714.00 ","139"," $ 215,700.00 ","  250 ","  258 "," $ 1,208,538.00 ","267"," $ 615,429.00 ","  108 ","  111 "," $ 2,131,433.00 ","114"," $ 1,082,738.00 ","0","0","0","0","0"
"00291900","DAVIDSON COUNTY COMMUNITY COLLEGE","NC","273600000","PUBLIC","  149 ","  149 "," $ 529,088.00 ","151"," $ 268,493.00 ","  23 ","  23 "," $ 64,780.00 ","23"," $ 32,168.00 ","0","0","0","0","0","0","0","0","0","0"
"00292000","DUKE UNIVERSITY","NC","277080397","PRIVATE","  2,984 ","  3,005 "," $ 22,434,081.00 ","3,006"," $ 10,740,642.00 ","  2,707 ","  2,777 "," $ 31,515,943.00 ","2,778"," $ 14,875,338.00 ","  273 ","  287 "," $ 6,561,355.00 ","297"," $ 3,404,473.00 ","  1,376 ","  1,482 "," $ 35,504,790.00 ","1,492"," $ 16,490,324.00 "
"00292300","EAST CAROLINA UNIVERSITY","NC","278581818","PUBLIC","  9,341 ","  9,526 "," $ 44,114,795.00 ","9,541"," $ 22,310,759.00 ","  10,264 ","  10,935 "," $ 53,543,430.00 ","10,952"," $ 26,960,506.00 ","  1,152 ","  1,188 "," $ 11,980,364.00 ","1,195"," $ 6,145,571.00 ","  15 ","  15 "," $ 87,205.00 ","15"," $ 42,756.00 "
"00292600","ELIZABETH CITY STATE UNIVERSITY","NC","279097806","PUBLIC","  312 ","  315 "," $ 1,213,678.00 ","315"," $ 608,956.00 ","  252 ","  275 "," $ 917,868.00 ","275"," $ 457,065.00 ","  10 ","  10 "," $ 125,301.00 ","10"," $ 62,652.00 ","0","0","0","0","0"
"00292700","ELON UNIVERSITY","NC","272442010","PRIVATE","  1,469 ","  1,473 "," $ 7,689,798.00 ","1,476"," $ 3,898,899.00 ","  1,735 ","  1,796 "," $ 9,176,941.00 ","1,806"," $ 4,612,774.00 ","  416 ","  439 "," $ 7,729,030.00 ","444"," $ 4,126,892.00 ","  188 ","  212 "," $ 4,059,223.00 ","214"," $ 2,110,996.00 "
"00292800","FAYETTEVILLE STATE UNIVERSITY","NC","283014298","PUBLIC","  2,778 ","  2,860 "," $ 12,424,498.00 ","3,459"," $ 6,845,909.00 ","  2,512 ","  2,679 "," $ 10,313,153.00 ","3,305"," $ 5,695,458.00 ","  21 ","  21 "," $ 116,270.00 ","25"," $ 66,008.00 ","0","0","0","0","0"
"00292900","GARDNER - WEBB UNIVERSITY","NC","280170000","PRIVATE","  1,699 ","  1,715 "," $ 8,421,673.00 ","1,717"," $ 3,484,107.00 ","  1,813 ","  2,061 "," $ 10,891,198.00 ","2,062"," $ 4,460,552.00 ","  167 ","  178 "," $ 1,705,659.00 ","180"," $ 906,360.00 ","  1 ","  1 "," $ 5,000.00 ","1"," $ 2,500.00 "
"00293000","GREENSBORO COLLEGE","NC","274011875","PRIVATE","  339 ","  344 "," $ 1,487,162.00 ","345"," $ 765,741.00 ","  380 ","  391 "," $ 1,866,847.00 ","392"," $ 956,261.00 ","  76 ","  78 "," $ 958,350.00 ","78"," $ 491,148.00 ","0","0","0","0","0"
"00293100","GUILFORD COLLEGE","NC","274104171","PRIVATE","  1,385 ","  1,417 "," $ 5,908,782.00 ","1,421"," $ 3,064,879.00 ","  898 ","  992 "," $ 4,092,664.00 ","1,005"," $ 2,220,248.00 ","  127 ","  134 "," $ 2,003,167.00 ","134"," $ 1,032,903.00 ","0","0","0","0","0"
"00293300","HIGH POINT UNIVERSITY","NC","272624221","PRIVATE","  1,580 ","  1,585 "," $ 7,245,650.00 ","1,602"," $ 3,291,372.00 ","  1,587 ","  1,661 "," $ 6,296,544.00 ","1,696"," $ 2,878,598.00 ","  392 ","  414 "," $ 7,560,137.00 ","429"," $ 4,001,147.00 ","0","0","0","0","0"
"00293500","LAUREL UNIVERSITY","NC","272653197","PRIVATE","  50 ","  50 "," $ 214,312.00 ","50"," $ 107,157.00 ","  45 ","  47 "," $ 200,618.00 ","48"," $ 100,309.00 ","  1 ","  1 "," $ 5,500.00 ","1"," $ 2,750.00 ","0","0","0","0","0"
"00293600","JOHNSON C SMITH UNIVERSITY","NC","282165398","PRIVATE","0","0","0","0","0","0","0","0","0","0","  29 ","  35 "," $ 446,149.00 ","35"," $ 223,583.00 ","0","0","0","0","0"
"00293700","KING'S COLLEGE","NC","282042435","PROPRIETARY","  357 ","  357 "," $ 1,232,420.00 ","359"," $ 619,945.00 ","  353 ","  369 "," $ 1,456,870.00 ","371"," $ 731,624.00 ","  1 ","  1 "," $ 10,058.00 ","1"," $ 5,029.00 ","0","0","0","0","0"
"00293900","LEES-MCRAE COLLEGE","NC","286040000","PRIVATE","  502 ","  502 "," $ 2,136,576.00 ","505"," $ 1,121,262.00 ","  488 ","  490 "," $ 1,948,696.00 ","510"," $ 1,014,517.00 ","  87 ","  88 "," $ 775,498.00 ","88"," $ 397,164.00 ","0","0","0","0","0"
"00294100","LENOIR-RHYNE UNIVERSITY","NC","286013984","PRIVATE","  738 ","  747 "," $ 3,387,081.00 ","747"," $ 1,673,971.00 ","  766 ","  896 "," $ 3,539,535.00 ","896"," $ 1,779,698.00 ","  185 ","  194 "," $ 1,974,740.00 ","194"," $ 940,271.00 ","0","0","0","0","0"
"00294200","LIVINGSTONE COLLEGE","NC","281445298","PRIVATE","  423 ","  424 "," $ 1,940,258.00 ","425"," $ 977,060.00 ","  418 ","  522 "," $ 2,153,454.00 ","524"," $ 1,084,606.00 ","  39 ","  39 "," $ 334,250.00 ","39"," $ 170,875.00 ","0","0","0","0","0"
"00294300","LOUISBURG COLLEGE","NC","275492398","PRIVATE","  440 ","  442 "," $ 1,449,975.00 ","459"," $ 775,493.00 ","  433 ","  453 "," $ 1,607,056.00 ","470"," $ 843,680.00 ","  57 ","  60 "," $ 472,528.00 ","63"," $ 249,916.00 ","0","0","0","0","0"
"00294500","MEREDITH COLLEGE","NC","276075298","PRIVATE","  1,016 ","  1,023 "," $ 4,584,672.00 ","1,030"," $ 2,336,783.00 ","  1,154 ","  1,288 "," $ 5,431,952.00 ","1,312"," $ 2,765,682.00 ","  169 ","  176 "," $ 2,106,442.00 ","177"," $ 1,092,371.00 ","0","0","0","0","0"
"00294600","METHODIST UNIVERSITY","NC","283111420","PRIVATE","  1,043 ","  1,051 "," $ 4,599,556.00 ","1,083"," $ 2,344,971.00 ","  1,034 ","  1,090 "," $ 4,525,215.00 ","1,109"," $ 2,233,805.00 ","  167 ","  179 "," $ 2,417,247.00 ","181"," $ 1,228,409.00 ","  45 ","  46 "," $ 1,441,480.00 ","47"," $ 690,619.00 "
"00294800","MONTREAT COLLEGE","NC","287571267","PRIVATE","  419 ","  421 "," $ 2,019,191.00 ","432"," $ 1,047,299.00 ","  427 ","  430 "," $ 2,324,081.00 ","430"," $ 1,188,296.00 ","  36 ","  36 "," $ 326,672.00 ","39"," $ 167,656.00 ","0","0","0","0","0"
"00294900","MOUNT OLIVE COLLEGE","NC","283651299","PRIVATE","  642 ","  652 "," $ 2,391,460.00 ","660"," $ 1,230,376.00 ","  614 ","  630 "," $ 2,735,846.00 ","642"," $ 1,391,254.00 ","  26 ","  28 "," $ 190,285.00 ","28"," $ 94,848.00 ","0","0","0","0","0"
"00295000","NORTH CAROLINA CENTRAL UNIVERSITY","NC","277073198","PUBLIC","  16 ","  16 "," $ 105,893.00 ","16"," $ 52,947.00 ","  16 ","  16 "," $ 123,023.00 ","16"," $ 61,160.00 ","  7 ","  7 "," $ 59,342.00 ","7"," $ 29,671.00 ","  9 ","  10 "," $ 82,671.00 ","10"," $ 42,337.00 "
"00295100","NORTH CAROLINA WESLEYAN COLLEGE","NC","278048699","PRIVATE","  470 ","  473 "," $ 1,859,630.00 ","480"," $ 982,045.00 ","  479 ","  517 "," $ 2,390,793.00 ","524"," $ 1,253,255.00 ","  77 ","  79 "," $ 728,546.00 ","79"," $ 373,378.00 ","0","0","0","0","0"
"00295300","WILLIAM PEACE UNIVERSITY","NC","276041194","PRIVATE","  430 ","  435 "," $ 1,847,450.00 ","435"," $ 927,657.00 ","  460 ","  508 "," $ 2,136,385.00 ","508"," $ 1,053,156.00 ","  92 ","  93 "," $ 965,393.00 ","94"," $ 483,203.00 ","0","0","0","0","0"
"00295400","UNIVERSITY OF NORTH CAROLINA AT PEMBROKE","NC","283721510","PUBLIC","  2,933 ","  3,024 "," $ 12,691,769.00 ","3,030"," $ 6,312,739.00 ","  2,047 ","  2,357 "," $ 8,514,408.00 ","2,412"," $ 4,292,390.00 ","  140 ","  143 "," $ 1,008,574.00 ","146"," $ 501,652.00 ","  2 ","  2 "," $ 4,600.00 ","2"," $ 2,300.00 "
"00295500","PFEIFFER UNIVERSITY","NC","281090000","PRIVATE","  573 ","  575 "," $ 2,667,819.00 ","575"," $ 1,301,329.00 ","  723 ","  747 "," $ 3,488,437.00 ","752"," $ 1,701,527.00 ","  48 ","  51 "," $ 448,702.00 ","51"," $ 232,103.00 ","0","0","0","0","0"
"00295600","PIEDMONT BAPTIST COLLEGE AND GRADUATE SCHOOL","NC","271015025","PRIVATE","  76 ","  78 "," $ 276,115.00 ","78"," $ 171,927.00 ","  57 ","  57 "," $ 200,888.00 ","58"," $ 119,415.00 ","  4 ","  4 "," $ 33,700.00 ","4"," $ 24,319.00 ","0","0","0","0","0"
"00295700","QUEENS UNIVERSITY OF CHARLOTTE","NC","282740001","PRIVATE","  977 ","  990 "," $ 3,514,786.00 ","992"," $ 2,311,723.00 ","  1,180 ","  1,575 "," $ 5,149,676.00 ","1,577"," $ 3,640,325.00 ","  104 ","  110 "," $ 1,317,157.00 ","112"," $ 682,083.00 ","  6 ","  6 "," $ 33,055.00 ","6"," $ 26,388.00 "
"00296000","SALEM COLLEGE","NC","271015376","PRIVATE","  458 ","  458 "," $ 1,960,981.00 ","459"," $ 961,730.00 ","  399 ","  407 "," $ 1,806,856.00 ","408"," $ 902,523.00 ","  39 ","  41 "," $ 403,197.00 ","44"," $ 221,626.00 ","0","0","0","0","0"
"00296200","SHAW UNIVERSITY","NC","276012393","PRIVATE","  1,373 ","  1,377 "," $ 6,507,790.00 ","1,377"," $ 3,257,614.00 ","  1,420 ","  1,452 "," $ 8,607,871.00 ","1,454"," $ 4,297,635.00 ","  72 ","  73 "," $ 732,180.00 ","73"," $ 366,590.00 ","0","0","0","0","0"
"00296400","SOUTHEASTERN COMMUNITY COLLEGE","NC","284725422","PUBLIC","  236 ","  237 "," $ 675,452.00 ","237"," $ 439,470.00 ","  166 ","  167 "," $ 484,799.00 ","167"," $ 308,102.00 ","0","0","0","0","0","0","0","0","0","0"
"00296700","ST. ANDREWS PRESBYTERIAN COLLEGE","NC","283529979","PRIVATE","  326 ","  326 "," $ 1,311,744.00 ","330"," $ 691,411.00 ","  354 ","  370 "," $ 1,470,603.00 ","375"," $ 769,633.00 ","  135 ","  140 "," $ 1,717,917.00 ","141"," $ 892,078.00 ","0","0","0","0","0"
"00297000","SURRY COMMUNITY COLLEGE","NC","270170304","PUBLIC","  88 ","  90 "," $ 313,017.00 ","92"," $ 177,780.00 ","  80 ","  83 "," $ 323,603.00 ","87"," $ 177,544.00 ","0","0","0","0","0","0","0","0","0","0"
"00297200","NORTH CAROLINA STATE UNIVERSITY","NC","276957001","PUBLIC","  5,753 ","  5,820 "," $ 25,695,098.00 ","5,825"," $ 13,202,396.00 ","  7,561 ","  7,803 "," $ 45,767,214.00 ","7,818"," $ 23,217,101.00 ","  939 ","  961 "," $ 8,023,422.00 ","963"," $ 4,208,276.00 ","  51 ","  52 "," $ 427,240.00 ","54"," $ 225,091.00 "
"00297400","UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL","NC","275999100","PUBLIC","  5,528 ","  5,590 "," $ 37,336,218.00 ","5,605"," $ 18,400,774.00 ","  6,180 ","  6,480 "," $ 62,882,491.00 ","6,502"," $ 30,921,304.00 ","  545 ","  557 "," $ 5,657,339.00 ","561"," $ 2,871,166.00 ","  672 ","  720 "," $ 13,069,808.00 ","721"," $ 6,342,073.00 "
"00297500","UNIVERSITY OF NORTH CAROLINA - CHARLOTTE","NC","282230001","PUBLIC","  8,047 ","  8,440 "," $ 38,370,024.00 ","8,440"," $ 19,399,480.00 ","  8,586 ","  9,259 "," $ 48,499,773.00 ","9,259"," $ 24,314,064.00 ","  516 ","  529 "," $ 4,366,713.00 ","529"," $ 2,244,462.00 ","  37 ","  39 "," $ 285,585.00 ","39"," $ 149,052.00 "
"00297600","UNIVERSITY OF NORTH CAROLINA - GREENSBORO","NC","274120001","PUBLIC","  6,594 ","  6,745 "," $ 30,607,777.00 ","6,762"," $ 15,400,355.00 ","  6,598 ","  7,194 "," $ 35,534,006.00 ","7,236"," $ 17,750,264.00 ","  1,024 ","  1,047 "," $ 8,490,501.00 ","1,049"," $ 4,269,368.00 ","  11 ","  11 "," $ 92,351.00 ","11"," $ 47,533.00 "
"00297800","WAKE FOREST UNIVERSITY","NC","271097246","PRIVATE","  2,277 ","  2,295 "," $ 14,624,462.00 ","2,360"," $ 7,334,320.00 ","  1,709 ","  1,746 "," $ 21,355,144.00 ","1,806"," $ 10,638,407.00 ","  312 ","  322 "," $ 7,409,082.00 ","325"," $ 3,827,137.00 ","  614 ","  656 "," $ 13,739,146.00 ","698"," $ 6,668,046.00 "
"00298100","WESTERN CAROLINA UNIVERSITY","NC","287239731","PUBLIC","  455 ","  486 "," $ 1,980,308.00 ","486"," $ 979,563.00 ","  593 ","  656 "," $ 3,204,743.00 ","656"," $ 1,593,104.00 ","  93 ","  93 "," $ 625,903.00 ","93"," $ 303,802.00 ","  1 ","  1 "," $ 7,209.00 ","1"," $ 3,605.00 "
"00298200","WESTERN PIEDMONT COMMUNITY COLLEGE","NC","286554504","PUBLIC","  253 ","  254 "," $ 830,910.00 ","254"," $ 412,680.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00298300","WILKES COMMUNITY COLLEGE","NC","286972100","PUBLIC","  210 ","  215 "," $ 684,391.00 ","224"," $ 387,889.00 ","  167 ","  171 "," $ 620,267.00 ","183"," $ 331,263.00 ","  3 ","  3 "," $ 21,900.00 ","3"," $ 10,950.00 ","0","0","0","0","0"
"00298400","UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE)","NC","284033297","PUBLIC","  277 ","  286 "," $ 1,210,931.00 ","287"," $ 581,596.00 ","  409 ","  449 "," $ 2,322,281.00 ","452"," $ 1,134,368.00 ","  250 ","  256 "," $ 2,464,743.00 ","257"," $ 1,216,256.00 ","0","0","0","0","0"
"00298500","WINGATE UNIVERSITY","NC","281740159","PRIVATE","  1,001 ","  1,039 "," $ 5,412,952.00 ","1,090"," $ 2,729,431.00 ","  1,124 ","  1,311 "," $ 10,096,646.00 ","1,345"," $ 4,921,236.00 ","  161 ","  169 "," $ 1,710,220.00 ","178"," $ 866,793.00 ","  109 ","  111 "," $ 1,166,952.00 ","111"," $ 484,700.00 "
"00298600","WINSTON-SALEM STATE UNIVERSITY","NC","271100001","PUBLIC","  2,973 ","  3,030 "," $ 12,207,694.00 ","3,033"," $ 6,133,013.00 ","  2,778 ","  2,992 "," $ 11,909,145.00 ","2,997"," $ 5,995,417.00 ","  131 ","  132 "," $ 1,171,706.00 ","132"," $ 590,160.00 ","0","0","0","0","0"
"00398100","UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS","NC","271272188","PUBLIC","  7 ","  7 "," $ 37,451.00 ","7"," $ 12,483.00 ","  9 ","  9 "," $ 45,873.00 ","9"," $ 15,142.00 ","  4 ","  4 "," $ 57,136.00 ","4"," $ 19,045.00 ","0","0","0","0","0"
"00403300","ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE","NC","288014897","PUBLIC","  363 ","  365 "," $ 1,189,517.00 ","365"," $ 597,312.00 ","  311 ","  314 "," $ 1,169,344.00 ","314"," $ 578,512.00 ","  3 ","  3 "," $ 14,546.00 ","3"," $ 7,273.00 ","0","0","0","0","0"
"00406200","PITT COMMUNITY COLLEGE","NC","285900000","PUBLIC","  758 ","  766 "," $ 2,617,550.00 ","766"," $ 1,309,184.00 ","  672 ","  684 "," $ 2,300,691.00 ","684"," $ 1,147,873.00 ","  23 ","  25 "," $ 164,809.00 ","25"," $ 86,707.00 ","0","0","0","0","0"
"00483500","CALDWELL COMMUNITY COLLEGE & TECHNICAL INSTITUTE","NC","286382626","PUBLIC","  598 ","  616 "," $ 1,916,918.00 ","617"," $ 1,124,064.00 ","  502 ","  532 "," $ 1,943,123.00 ","533"," $ 1,133,249.00 ","  9 ","  9 "," $ 60,660.00 ","9"," $ 34,830.00 ","0","0","0","0","0"
"00484400","WAKE TECHNICAL COMMUNITY COLLEGE","NC","276035696","PUBLIC","  608 ","  610 "," $ 1,938,041.00 ","613"," $ 1,076,609.00 ","  464 ","  466 "," $ 2,368,688.00 ","468"," $ 1,311,427.00 ","  11 ","  11 "," $ 67,394.00 ","11"," $ 38,856.00 ","0","0","0","0","0"
"00531700","FORSYTH TECHNICAL COMMUNITY COLLEGE","NC","271035197","PUBLIC","  1 ","  1 "," $ 3,127.00 ","1"," $ 1,564.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00531800","CATAWBA VALLEY COMMUNITY COLLEGE","NC","286028302","PUBLIC","  284 ","  286 "," $ 923,327.00 ","292"," $ 456,963.00 ","  145 ","  145 "," $ 602,539.00 ","147"," $ 292,499.00 ","0","0","0","0","0","0","0","0","0","0"
"00647700","CABARRUS COLLEGE OF HEALTH SCIENCES","NC","280253959","PRIVATE","  177 ","  177 "," $ 633,702.00 ","177"," $ 321,805.00 ","  157 ","  157 "," $ 801,189.00 ","157"," $ 398,575.00 ","  2 ","  2 "," $ 9,600.00 ","2"," $ 6,300.00 ","0","0","0","0","0"
"00647800","MERCY SCHOOL OF NURSING","NC","282736631","PUBLIC","  44 ","  44 "," $ 164,812.00 ","44"," $ 77,443.00 ","  38 ","  38 "," $ 213,438.00 ","38"," $ 102,816.00 ","0","0","0","0","0","0","0","0","0","0"
"00679900","CRAVEN COMMUNITY COLLEGE","NC","285624984","PUBLIC","  92 ","  92 "," $ 348,811.00 ","92"," $ 173,298.00 ","  71 ","  71 "," $ 293,366.00 ","72"," $ 142,547.00 ","0","0","0","0","0","0","0","0","0","0"
"00768700","JAMES SPRUNT COMMUNITY COLLEGE","NC","283490398","PUBLIC","  2 ","  2 "," $ 7,000.00 ","2"," $ 2,918.00 ","  2 ","  2 "," $ 6,500.00 ","2"," $ 2,834.00 ","0","0","0","0","0","0","0","0","0","0"
"00781400","BROOKSTONE COLLEGE OF BUSINESS","NC","282621294","PROPRIETARY","  58 ","  58 "," $ 175,673.00 ","58"," $ 86,996.00 ","  54 ","  54 "," $ 145,878.00 ","54"," $ 70,349.00 ","  2 ","  2 "," $ 7,296.00 ","2"," $ 3,842.00 ","0","0","0","0","0"
"00798600","HALIFAX COMMUNITY COLLEGE","NC","278900089","PUBLIC","  189 ","  190 "," $ 608,201.00 ","203"," $ 322,181.00 ","  129 ","  129 "," $ 347,407.00 ","138"," $ 176,073.00 ","0","0","0","0","0","0","0","0","0","0"
"00846600","SOUTHWESTERN COMMUNITY COLLEGE","NC","287798581","PUBLIC","  114 ","  114 "," $ 409,931.00 ","114"," $ 208,550.00 ","  98 ","  98 "," $ 444,856.00 ","98"," $ 210,510.00 ","  4 ","  4 "," $ 45,912.00 ","4"," $ 19,624.00 ","0","0","0","0","0"
"00885500","EDGECOMBE COMMUNITY COLLEGE","NC","278869399","PUBLIC","  433 ","  435 "," $ 1,395,164.00 ","437"," $ 797,524.00 ","  317 ","  321 "," $ 1,166,863.00 ","322"," $ 658,947.00 ","0","0","0","0","0","0","0","0","0","0"
"00933600","JOHNSTON COMMUNITY COLLEGE","NC","275770000","PUBLIC","  223 ","  225 "," $ 710,496.00 ","225"," $ 366,644.00 ","  173 ","  176 "," $ 617,982.00 ","176"," $ 314,973.00 ","  1 ","  1 "," $ 6,000.00 ","1"," $ 3,000.00 ","0","0","0","0","0"
"00968400","BLUE RIDGE COMMUNITY COLLEGE","NC","287319624","PUBLIC","  44 ","  44 "," $ 166,333.00 ","44"," $ 83,772.00 ","0","0","0","0","0","  3 ","  3 "," $ 18,200.00 ","3"," $ 9,100.00 ","0","0","0","0","0"
"01026400","SOUTH COLLEGE","NC","288033152","PROPRIETARY","  25 ","  25 "," $ 90,280.00 ","35"," $ 43,008.00 ","  27 ","  50 "," $ 141,255.00 ","66"," $ 66,578.00 ","  1 ","  2 "," $ 6,100.00 ","2"," $ 2,368.00 ","0","0","0","0","0"
"01179900","PAUL MITCHELL THE SCHOOL FAYETTEVILLE","NC","283035364","PROPRIETARY","  8 ","  8 "," $ 24,106.00 ","9"," $ 13,291.00 ","  7 ","  7 "," $ 33,533.00 ","8"," $ 17,029.00 ","0","0","0","0","0","0","0","0","0","0"
"01192600","LEON'S BEAUTY SCHOOL","NC","274032812","PROPRIETARY","  1 ","  1 "," $ 3,500.00 ","1"," $ 3,500.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02110500","ART INSTITUTE OF CHARLOTTE (THE)","NC","282174536","PROPRIETARY","  855 ","  877 "," $ 2,885,821.00 ","1,382"," $ 1,644,228.00 ","  856 ","  880 "," $ 3,931,197.00 ","1,394"," $ 2,201,528.00 ","  161 ","  163 "," $ 2,493,288.00 ","303"," $ 1,545,090.00 ","0","0","0","0","0"
"02205000","COLLEGE OF WILMINGTON","NC","284030000","PROPRIETARY","  30 ","  30 "," $ 82,236.00 ","30"," $ 43,411.00 ","  30 ","  30 "," $ 112,458.00 ","30"," $ 58,889.00 ","0","0","0","0","0","0","0","0","0","0"
"02238700","HAIRSTYLING INSTITUTE OF CHARLOTTE","NC","282042621","PROPRIETARY","  18 ","  18 "," $ 57,697.00 ","19"," $ 31,673.00 ","  13 ","  13 "," $ 40,193.00 ","13"," $ 19,480.00 ","0","0","0","0","0","0","0","0","0","0"
"02280900","MID-ATLANTIC CHRISTIAN UNIVERSITY","NC","279094054","PRIVATE","  111 ","  112 "," $ 467,337.00 ","112"," $ 234,378.00 ","  115 ","  117 "," $ 541,224.00 ","122"," $ 268,458.00 ","  9 ","  9 "," $ 83,300.00 ","9"," $ 41,650.00 ","0","0","0","0","0"
"02560600","PINNACLE INSTITUTE OF COSMETOLOGY","NC","281158020","PROPRIETARY","  3 ","  3 "," $ 6,838.00 ","4"," $ 5,338.00 ","  3 ","  3 "," $ 10,296.00 ","4"," $ 8,296.00 ","0","0","0","0","0","0","0","0","0","0"
"03089300","HERITAGE BIBLE COLLEGE","NC","283340000","PRIVATE","  1 ","  1 "," $ 5,500.00 ","1"," $ 2,750.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03104200","CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY","NC","282032861","PUBLIC","  136 ","  138 "," $ 466,797.00 ","138"," $ 212,161.00 ","  133 ","  136 "," $ 629,593.00 ","136"," $ 308,812.00 ","  1 ","  1 "," $ 25,203.00 ","1"," $ 25,203.00 ","0","0","0","0","0"
"03109000","SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA","NC","276147076","PROPRIETARY","  112 ","  112 "," $ 383,428.00 ","113"," $ 132,116.00 ","  150 ","  180 "," $ 672,286.00 ","182"," $ 232,650.00 ","  17 ","  18 "," $ 218,797.00 ","19"," $ 72,041.00 ","0","0","0","0","0"
"03361300","MEDICAL ARTS SCHOOL (THE)","NC","276166453","PROPRIETARY","  51 ","  51 "," $ 158,436.00 ","51"," $ 57,169.00 ","  49 ","  51 "," $ 246,925.00 ","51"," $ 89,838.00 ","  1 ","  2 "," $ 8,000.00 ","2"," $ 2,666.00 ","0","0","0","0","0"
"03513400","APEX SCHOOL OF THEOLOGY","NC","277038024","PRIVATE","  174 ","  176 "," $ 1,021,443.00 ","176"," $ 516,211.00 ","  156 ","  156 "," $ 1,414,996.00 ","156"," $ 714,237.00 ","0","0","0","0","0","0","0","0","0","0"
"03570300","CAROLINA CHRISTIAN COLLEGE","NC","271053241","PRIVATE","  15 ","  15 "," $ 61,750.00 ","15"," $ 31,750.00 ","  12 ","  12 "," $ 66,500.00 ","12"," $ 34,750.00 ","0","0","0","0","0","0","0","0","0","0"
"03663300","HOOD THEOLOGICAL SEMINARY","NC","281445768","PRIVATE","  92 ","  92 "," $ 740,523.00 ","92"," $ 372,615.00 ","  100 ","  102 "," $ 1,035,379.00 ","102"," $ 519,579.00 ","0","0","0","0","0","  1 ","  1 "," $ 21,000.00 ","1"," $ 10,500.00 "
"03748500","DURHAM BEAUTY ACADEMY","NC","277073569","PROPRIETARY","  19 ","  19 "," $ 57,482.00 ","22"," $ 32,764.00 ","  15 ","  15 "," $ 75,891.00 ","16"," $ 44,335.00 ","0","0","0","0","0","0","0","0","0","0"
"03777300","PAUL MITCHELL THE SCHOOL GASTONIA","NC","280540460","PROPRIETARY","  36 ","  36 "," $ 112,293.00 ","40"," $ 60,937.00 ","  35 ","  35 "," $ 178,973.00 ","39"," $ 95,058.00 ","0","0","0","0","0","0","0","0","0","0"
